Site, Name, Date, InTime, InStatus, InDoor, OutTime, OutStatus, OutDoor, Lunch, Break, Supper, Daily, Running
GenericSiteA,Generic Employee 1,42302,0.48287037, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42303,0.492222222, , In Reader,0.877453704, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 1,42304,0.491296296, , In Reader,0.8775, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:30
GenericSiteA,Generic Employee 1,42306,0.835844907, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42308, , No Punch, ,0.876331019, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42309,0.362326389, , In Reader,0.751875, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:45:00
GenericSiteA,Generic Employee 1,42310,0.444918981, , In Reader,0.834837963, , Out Reader, 00:00, 00:00, 00:00, 09:15, 37:00:00
GenericSiteA,Generic Employee 1,42311, , No Punch, ,0.834606481, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42313,0.437094907, , In Reader,0.836030093, , Out Reader, 00:00, 00:00, 00:00, 09:30, 46:30:00
GenericSiteA,Generic Employee 1,42315,0.450983796, , In Reader,0.834814815, , Out Reader, 00:00, 00:00, 00:00, 09:00, 55:30:00
GenericSiteA,Generic Employee 1,42316,0.447939815, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42317,0.448310185, , In Reader,0.836724537, , Out Reader, 00:00, 00:00, 00:00, 09:15, 64:45:00
GenericSiteA,Generic Employee 1,42318,0.448715278, , In Reader,0.835381944, , Out Reader, 00:00, 00:00, 00:00, 09:15, 74:00:00
GenericSiteA,Generic Employee 1,42319, , No Punch, ,0.835509259, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42322,0.435752315, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42324,0.456608796, , In Reader,0.837094907, , Out Reader, 00:00, 00:00, 00:00, 09:00, 83:00:00
GenericSiteA,Generic Employee 1,42325,0.439733796, , In Reader,0.835914352, , Out Reader, 00:00, 00:00, 00:00, 09:30, 92:30:00
GenericSiteA,Generic Employee 1,42326, , No Punch, ,0.837847222, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42329,0.404976852, , In Reader,0.793599537, , Out Reader, 00:00, 00:00, 00:00, 09:15, 101:45:00
GenericSiteA,Generic Employee 1,42330,0.445439815, , In Reader,0.834861111, , Out Reader, 00:00, 00:00, 00:00, 09:15, 111:00:00
GenericSiteA,Generic Employee 1,42331, , No Punch, ,0.83474537, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 1,42332,0.441469907, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 2,42303,0.492164352, , In Reader,0.876111111, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 2,42305,0.494722222, , In Reader,0.876041667, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:15
GenericSiteA,Generic Employee 2,42306,0.483703704, , In Reader,0.875810185, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:30:00
GenericSiteA,Generic Employee 2,42307,0.365011574, , In Reader,0.751400463, , Out Reader, 00:00, 00:00, 00:00, 09:15, 36:45:00
GenericSiteA,Generic Employee 2,42312,0.324479167, , In Reader,0.709953704, , Out Reader, 00:00, 00:00, 00:00, 09:15, 46:00:00
GenericSiteA,Generic Employee 2,42315, , No Punch, ,0.750856481, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 2,42316,0.447256944, , In Reader,0.835, , Out Reader, 00:00, 00:00, 00:00, 09:15, 55:15:00
GenericSiteA,Generic Employee 2,42318,0.441782407, , In Reader,0.835428241, , Out Reader, 00:00, 00:00, 00:00, 09:15, 64:30:00
GenericSiteA,Generic Employee 2,42319,0.448333333, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 2,42325,0.440752315, , In Reader,0.834722222, , Out Reader, 00:00, 00:00, 00:00, 09:15, 73:45:00
GenericSiteA,Generic Employee 2,42327,0.402581019, , In Reader,0.797789352, , Out Reader, 00:00, 00:00, 00:00, 09:15, 83:00:00
GenericSiteA,Generic Employee 2,42328,0.328402778, , In Reader,0.709675926, , Out Reader, 00:00, 00:00, 00:00, 09:00, 92:00:00
GenericSiteA,Generic Employee 2,42329,0.315115741, , In Reader,0.709166667, , Out Reader, 00:00, 00:00, 00:00, 09:30, 101:30:00
GenericSiteA,Generic Employee 2,42332,0.328425926, , In Reader,0.710231481, , Out Reader, 00:00, 00:00, 00:00, 09:00, 110:30:00
GenericSiteA,Generic Employee 3,42302,0.361886574, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 3,42303,0.367685185, , In Reader,0.753946759, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 3,42304,0.363761574, , In Reader,0.755416667, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:15
GenericSiteA,Generic Employee 3,42306,0.491678241, , In Reader,0.878298611, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:30:00
GenericSiteA,Generic Employee 3,42307,0.487766204, , In Reader,0.876631944, , Out Reader, 00:00, 00:00, 00:00, 09:15, 36:45:00
GenericSiteA,Generic Employee 3,42308,0.469791667, , In Reader,0.876770833, , Out Reader, 00:00, 00:00, 00:00, 09:45, 46:30:00
GenericSiteA,Generic Employee 3,42311,0.319143519, , In Reader,0.710752315, , Out Reader, 00:00, 00:00, 00:00, 09:15, 55:45:00
GenericSiteA,Generic Employee 3,42312,0.320648148, , In Reader,0.712430556, , Out Reader, 00:00, 00:00, 00:00, 09:15, 65:00:00
GenericSiteA,Generic Employee 3,42313,0.32099537, , In Reader,0.710543981, , Out Reader, 00:00, 00:00, 00:00, 09:15, 74:15:00
GenericSiteA,Generic Employee 3,42314,0.448298611, , In Reader,0.836793981, , Out Reader, 00:00, 00:00, 00:00, 09:15, 83:30:00
GenericSiteA,Generic Employee 3,42318,0.448680556, , In Reader,0.835497685, , Out Reader, 00:00, 00:00, 00:00, 09:15, 92:45:00
GenericSiteA,Generic Employee 3,42319,0.323368056, , In Reader,0.711134259, , Out Reader, 00:00, 00:00, 00:00, 09:15, 102:00:00
GenericSiteA,Generic Employee 3,42320,0.322013889, , In Reader,0.710300926, , Out Reader, 00:00, 00:00, 00:00, 09:15, 111:15:00
GenericSiteA,Generic Employee 3,42321,0.450740741, , In Reader,0.836018519, , Out Reader, 00:00, 00:00, 00:00, 09:00, 120:15:00
GenericSiteA,Generic Employee 3,42323,0.323391204, , In Reader,0.710972222, , Out Reader, 00:00, 00:00, 00:00, 09:15, 129:30:00
GenericSiteA,Generic Employee 3,42324,0.446840278, , In Reader,0.834837963, , Out Reader, 00:00, 00:00, 00:00, 09:15, 138:45:00
GenericSiteA,Generic Employee 3,42325,0.447303241, , In Reader,0.834965278, , Out Reader, 00:00, 00:00, 00:00, 09:15, 148:00:00
GenericSiteA,Generic Employee 3,42326,0.332037037, , In Reader,0.711863426, , Out Reader, 00:00, 00:00, 00:00, 09:00, 157:00:00
GenericSiteA,Generic Employee 3,42327,0.448344907, , In Reader,0.835034722, , Out Reader, 00:00, 00:00, 00:00, 09:15, 166:15:00
GenericSiteA,Generic Employee 3,42331,0.326041667, , In Reader,0.71099537, , Out Reader, 00:00, 00:00, 00:00, 09:00, 175:15:00
GenericSiteA,Generic Employee 3,42332,0.449375, , In Reader,0.835960648, , Out Reader, 00:00, 00:00, 00:00, 09:15, 184:30:00
GenericSiteA,Generic Employee 4,42303,0.374583333, , In Reader,0.754074074, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 4,42304,0.37193287, , In Reader,0.785451389, , Out Reader, 00:00, 00:00, 00:00, 09:45, 18:45
GenericSiteA,Generic Employee 4,42305,0.381122685, , In Reader,0.753796296, , Out Reader, 00:00, 00:00, 00:00, 08:45, 27:30:00
GenericSiteA,Generic Employee 4,42306,0.376666667, , In Reader,0.76181713, , Out Reader, 00:00, 00:00, 00:00, 09:15, 36:45:00
GenericSiteA,Generic Employee 4,42307,0.377939815, , In Reader,0.751770833, , Out Reader, 00:00, 00:00, 00:00, 08:45, 45:30:00
GenericSiteA,Generic Employee 4,42310,0.373738426, , In Reader,0.71380787, , Out Reader, 00:00, 00:00, 00:00, 08:00, 53:30:00
GenericSiteA,Generic Employee 4,42311,0.337581019, , In Reader,0.712928241, , Out Reader, 00:00, 00:00, 00:00, 08:45, 62:15:00
GenericSiteA,Generic Employee 4,42313,0.335960648, , In Reader,0.711134259, , Out Reader, 00:00, 00:00, 00:00, 09:00, 71:15:00
GenericSiteA,Generic Employee 4,42314,0.33369213, , In Reader,0.721689815, , Out Reader, 00:00, 00:00, 00:00, 09:15, 80:30:00
GenericSiteA,Generic Employee 4,42317,0.333888889, , In Reader,0.711875, , Out Reader, 00:00, 00:00, 00:00, 09:00, 89:30:00
GenericSiteA,Generic Employee 4,42318,0.330486111, , In Reader,0.785717593, , Out Reader, 00:00, 00:00, 00:00, 10:45, 100:15:00
GenericSiteA,Generic Employee 4,42324, , No Punch, ,0.71037037, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 4,42325,0.336655093, , In Reader,0.711041667, , Out Reader, 00:00, 00:00, 00:00, 08:45, 109:00:00
GenericSiteA,Generic Employee 4,42326,0.351597222, , In Reader,0.72318287, , Out Reader, 00:00, 00:00, 00:00, 08:45, 117:45:00
GenericSiteA,Generic Employee 4,42327,0.376030093, , In Reader,0.728090278, , Out Reader, 00:00, 00:00, 00:00, 08:15, 126:00:00
GenericSiteA,Generic Employee 4,42328,0.336006944, , In Reader,0.711944444, , Out Reader, 00:00, 00:00, 00:00, 09:00, 135:00:00
GenericSiteA,Generic Employee 4,42331,0.338587963, , In Reader,0.713217593, , Out Reader, 00:00, 00:00, 00:00, 08:45, 143:45:00
GenericSiteA,Generic Employee 4,42332,0.341412037, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 4,42333,0.338831019, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 5,42302,0.48400463, , In Reader,0.866967593, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 5,42303,0.445162037, , In Reader,0.839293981, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:15
GenericSiteA,Generic Employee 5,42304,0.481608796, , In Reader,0.868946759, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:30:00
GenericSiteA,Generic Employee 5,42305,0.361203704, , In Reader,0.75318287, , Out Reader, 00:00, 00:00, 00:00, 09:15, 36:45:00
GenericSiteA,Generic Employee 5,42306,0.357037037, , In Reader,0.741990741, , Out Reader, 00:00, 00:00, 00:00, 09:00, 45:45:00
GenericSiteA,Generic Employee 5,42308,0.409583333, , In Reader,0.739537037, , Out Reader, 00:00, 00:00, 00:00, 07:30, 53:15:00
GenericSiteA,Generic Employee 5,42311,0.697777778, , In Reader,0.697800926, , Out Reader, 00:00, 00:00, 00:00, 00:00, 53:15:00
GenericSiteA,Generic Employee 5,42313,0.315127315, , In Reader,0.692673611, , Out Reader, 00:00, 00:00, 00:00, 09:00, 62:15:00
GenericSiteA,Generic Employee 5,42314,0.447106481, , In Reader,0.826550926, , Out Reader, 00:00, 00:00, 00:00, 09:00, 71:15:00
GenericSiteA,Generic Employee 5,42315,0.413391204, , In Reader,0.786469907, , Out Reader, 00:00, 00:00, 00:00, 08:45, 80:00:00
GenericSiteA,Generic Employee 5,42316, , No Punch, ,0.831099537, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 5,42317,0.448217593, , In Reader,0.829571759, , Out Reader, 00:00, 00:00, 00:00, 09:00, 89:00:00
GenericSiteA,Generic Employee 5,42320,0.31662037, , In Reader,0.703923611, , Out Reader, 00:00, 00:00, 00:00, 09:00, 98:00:00
GenericSiteA,Generic Employee 5,42321,0.456446759, , In Reader,0.828194444, , Out Reader, 00:00, 00:00, 00:00, 08:45, 106:45:00
GenericSiteA,Generic Employee 5,42322,0.317407407, , In Reader,0.705219907, , Out Reader, 00:00, 00:00, 00:00, 09:00, 115:45:00
GenericSiteA,Generic Employee 5,42323,0.434259259, , In Reader,0.830150463, , Out Reader, 00:00, 00:00, 00:00, 09:15, 125:00:00
GenericSiteA,Generic Employee 5,42324,0.457175926, , In Reader,0.829895833, , Out Reader, 00:00, 00:00, 00:00, 08:45, 133:45:00
GenericSiteA,Generic Employee 5,42327,0.442488426, , In Reader,0.834131944, , Out Reader, 00:00, 00:00, 00:00, 09:15, 143:00:00
GenericSiteA,Generic Employee 5,42328,0.450219907, , In Reader,0.826446759, , Out Reader, 00:00, 00:00, 00:00, 09:00, 152:00:00
GenericSiteA,Generic Employee 5,42329,0.315891204, , In Reader,0.706134259, , Out Reader, 00:00, 00:00, 00:00, 09:00, 161:00:00
GenericSiteA,Generic Employee 5,42330,0.429189815, , In Reader,0.751689815, , Out Reader, 00:00, 00:00, 00:00, 07:45, 168:45:00
GenericSiteA,Generic Employee 6,42303,0.372638889, , In Reader,0.752627315, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 6,42304,0.496875, , In Reader,0.87744213, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:00
GenericSiteA,Generic Employee 6,42307,0.494652778, , In Reader,0.877314815, , Out Reader, 00:00, 00:00, 00:00, 09:00, 27:00:00
GenericSiteA,Generic Employee 6,42309,0.362384259, , In Reader,0.751909722, , Out Reader, 00:00, 00:00, 00:00, 09:15, 36:15:00
GenericSiteA,Generic Employee 6,42310,0.424988426, , In Reader,0.710532407, , Out Reader, 00:00, 00:00, 00:00, 06:45, 43:00:00
GenericSiteA,Generic Employee 6,42311,0.452546296, , In Reader,0.837013889, , Out Reader, 00:00, 00:00, 00:00, 09:00, 52:00:00
GenericSiteA,Generic Employee 6,42312,0.445578704, , In Reader,0.837094907, , Out Reader, 00:00, 00:00, 00:00, 09:15, 61:15:00
GenericSiteA,Generic Employee 6,42313,0.440532407, , In Reader,0.835393519, , Out Reader, 00:00, 00:00, 00:00, 09:15, 70:30:00
GenericSiteA,Generic Employee 6,42315,0.453402778, , In Reader,0.835694444, , Out Reader, 00:00, 00:00, 00:00, 09:00, 79:30:00
GenericSiteA,Generic Employee 6,42317,0.32568287, , In Reader,0.71037037, , Out Reader, 00:00, 00:00, 00:00, 09:15, 88:45:00
GenericSiteA,Generic Employee 6,42319,0.320532407, , In Reader,0.710613426, , Out Reader, 00:00, 00:00, 00:00, 09:15, 98:00:00
GenericSiteA,Generic Employee 6,42320,0.438055556, , In Reader,0.834571759, , Out Reader, 00:00, 00:00, 00:00, 09:30, 107:30:00
GenericSiteA,Generic Employee 6,42324, , No Punch, ,0.837465278, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 6,42329,0.451527778, , In Reader,0.838680556, , Out Reader, 00:00, 00:00, 00:00, 09:00, 116:30:00
GenericSiteA,Generic Employee 6,42330,0.326053241, , In Reader,0.713472222, , Out Reader, 00:00, 00:00, 00:00, 09:00, 125:30:00
GenericSiteA,Generic Employee 6,42332,0.372372685, , In Reader,0.756875, , Out Reader, 00:00, 00:00, 00:00, 09:00, 134:30:00
GenericSiteA,Generic Employee 6,42333,0.331168981, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 7,42301,0.322766204, , In Reader,0.709444444, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 7,42302, , No Punch, ,0.391284722, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 7,42302, , No Punch, ,0.792314815, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 7,42304,0.447372685, , In Reader,0.750810185, , Out Reader, 00:00, 00:00, 00:00, 07:15, 16:30
GenericSiteA,Generic Employee 7,42305,0.486053241, , In Reader,0.876701389, , Out Reader, 00:00, 00:00, 00:00, 09:15, 25:45:00
GenericSiteA,Generic Employee 7,42306,0.366400463, , In Reader,0.751018519, , Out Reader, 00:00, 00:00, 00:00, 09:15, 35:00:00
GenericSiteA,Generic Employee 7,42307,0.371539352, , In Reader,0.75130787, , Out Reader, 00:00, 00:00, 00:00, 09:00, 44:00:00
GenericSiteA,Generic Employee 7,42308,0.359375, , In Reader,0.750960648, , Out Reader, 00:00, 00:00, 00:00, 09:15, 53:15:00
GenericSiteA,Generic Employee 7,42310,0.440127315, , In Reader,0.83431713, , Out Reader, 00:00, 00:00, 00:00, 09:30, 62:45:00
GenericSiteA,Generic Employee 7,42312,0.444976852, , In Reader,0.835162037, , Out Reader, 00:00, 00:00, 00:00, 09:15, 72:00:00
GenericSiteA,Generic Employee 7,42314,0.319270833, , In Reader,0.709618056, , Out Reader, 00:00, 00:00, 00:00, 09:15, 81:15:00
GenericSiteA,Generic Employee 7,42315,0.394513889, , In Reader,0.622465278, , Out Reader, 00:00, 00:00, 00:00, 05:15, 86:30:00
GenericSiteA,Generic Employee 7,42316,0.353449074, , In Reader,0.750486111, , Out Reader, 00:00, 00:00, 00:00, 09:30, 96:00:00
GenericSiteA,Generic Employee 7,42317, , No Punch, ,0.708993056, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 7,42322,0.398240741, , In Reader,0.793148148, , Out Reader, 00:00, 00:00, 00:00, 09:30, 105:30:00
GenericSiteA,Generic Employee 7,42324,0.44630787, , In Reader,0.834756944, , Out Reader, 00:00, 00:00, 00:00, 09:15, 114:45:00
GenericSiteA,Generic Employee 7,42325,0.327384259, , In Reader,0.709236111, , Out Reader, 00:00, 00:00, 00:00, 09:00, 123:45:00
GenericSiteA,Generic Employee 7,42328,0.32900463, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 7,42329,0.440150463, , In Reader,0.834467593, , Out Reader, 00:00, 00:00, 00:00, 09:30, 133:15:00
GenericSiteA,Generic Employee 7,42330,0.435821759, , In Reader,0.834641204, , Out Reader, 00:00, 00:00, 00:00, 09:30, 142:45:00
GenericSiteA,Generic Employee 7,42333,0.442141204, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42301,0.333657407, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42302,0.372592593, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42303,0.457268519, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42306, , No Punch, ,0.876226852, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42307, , No Punch, ,0.751585648, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42308, , No Punch, ,0.876111111, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42309,0.371446759, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42310,0.374270833, , In Reader,0.708935185, , Out Reader, 00:00, 00:00, 00:00, 08:00, 08:00
GenericSiteA,Generic Employee 8,42314,0.325821759, , In Reader,0.70900463, , Out Reader, 00:00, 00:00, 00:00, 09:00, 17:00
GenericSiteA,Generic Employee 8,42315, , No Punch, ,0.711759259, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42316,0.456747685, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42318,0.330532407, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42320,0.456122685, , In Reader,0.834618056, , Out Reader, 00:00, 00:00, 00:00, 09:00, 26:00:00
GenericSiteA,Generic Employee 8,42321,0.456122685, , In Reader,0.835636574, , Out Reader, 00:00, 00:00, 00:00, 09:00, 35:00:00
GenericSiteA,Generic Employee 8,42324,0.374212963, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42325,0.455439815, , In Reader,0.834895833, , Out Reader, 00:00, 00:00, 00:00, 09:00, 44:00:00
GenericSiteA,Generic Employee 8,42326,0.457233796, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42328,0.330277778, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 8,42332,0.325925926, , In Reader,0.710127315, , Out Reader, 00:00, 00:00, 00:00, 09:00, 53:00:00
GenericSiteA,Generic Employee 9,42301,0.323078704, , In Reader,0.711331019, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 9,42303,0.459247685, , In Reader,0.834699074, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:15
GenericSiteA,Generic Employee 9,42304,0.496759259, , In Reader,0.885520833, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:30:00
GenericSiteA,Generic Employee 9,42305,0.371875, , In Reader,0.751435185, , Out Reader, 00:00, 00:00, 00:00, 09:00, 36:30:00
GenericSiteA,Generic Employee 9,42306,0.38255787, , In Reader,0.754733796, , Out Reader, 00:00, 00:00, 00:00, 08:45, 45:15:00
GenericSiteA,Generic Employee 9,42307,0.374363426, , In Reader,0.756493056, , Out Reader, 00:00, 00:00, 00:00, 09:00, 54:15:00
GenericSiteA,Generic Employee 9,42317,0.327233796, , In Reader,0.719363426, , Out Reader, 00:00, 00:00, 00:00, 09:15, 63:30:00
GenericSiteA,Generic Employee 9,42318,0.336458333, , In Reader,0.710717593, , Out Reader, 00:00, 00:00, 00:00, 08:45, 72:15:00
GenericSiteA,Generic Employee 9,42319,0.320648148, , In Reader,0.712766204, , Out Reader, 00:00, 00:00, 00:00, 09:15, 81:30:00
GenericSiteA,Generic Employee 9,42320,0.451469907, , In Reader,0.847847222, , Out Reader, 00:00, 00:00, 00:00, 09:15, 90:45:00
GenericSiteA,Generic Employee 9,42321, , No Punch, ,0.84, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 9,42325,0.322465278, , In Reader,0.716319444, , Out Reader, 00:00, 00:00, 00:00, 09:15, 100:00:00
GenericSiteA,Generic Employee 9,42326, , No Punch, ,0.712384259, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 9,42327,0.342743056, , In Reader,0.721018519, , Out Reader, 00:00, 00:00, 00:00, 09:00, 109:00:00
GenericSiteA,Generic Employee 9,42329,0.3153125, , In Reader,0.709664352, , Out Reader, 00:00, 00:00, 00:00, 09:15, 118:15:00
GenericSiteA,Generic Employee 9,42330,0.318240741, , In Reader,0.710578704, , Out Reader, 00:00, 00:00, 00:00, 09:15, 127:30:00
GenericSiteA,Generic Employee 9,42331,0.319270833, , In Reader,0.71255787, , Out Reader, 00:00, 00:00, 00:00, 09:15, 136:45:00
GenericSiteA,Generic Employee 9,42332,0.318900463, , In Reader,0.724861111, , Out Reader, 00:00, 00:00, 00:00, 09:30, 146:15:00
GenericSiteA,Generic Employee 10,42303,0.483460648, , In Reader,0.877407407, , Out Reader, 00:00, 00:00, 00:00, 09:15, 09:15
GenericSiteA,Generic Employee 10,42304,0.483287037, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42312,0.446145833, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42313,0.443425926, , In Reader,0.836122685, , Out Reader, 00:00, 00:00, 00:00, 09:15, 18:30
GenericSiteA,Generic Employee 10,42314,0.447303241, , In Reader,0.836689815, , Out Reader, 00:00, 00:00, 00:00, 09:15, 27:45:00
GenericSiteA,Generic Employee 10,42316,0.316655093, , In Reader,0.71318287, , Out Reader, 00:00, 00:00, 00:00, 09:15, 37:00:00
GenericSiteA,Generic Employee 10,42317,0.443912037, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42317,0.328368056, , In Reader,0.711909722, , Out Reader, 00:00, 00:00, 00:00, 09:00, 46:00:00
GenericSiteA,Generic Employee 10,42319,0.441712963, , In Reader,0.837233796, , Out Reader, 00:00, 00:00, 00:00, 09:15, 55:15:00
GenericSiteA,Generic Employee 10,42321, , No Punch, ,0.710023148, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42323,0.323530093, , In Reader,0.710914352, , Out Reader, 00:00, 00:00, 00:00, 09:15, 64:30:00
GenericSiteA,Generic Employee 10,42324,0.454224537, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42324,0.405451389, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42326,0.453645833, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 10,42329,0.711365741, , In Reader,0.711435185, , Out Reader, 00:00, 00:00, 00:00, 00:00, 64:30:00
GenericSiteA,Generic Employee 10,42330,0.364861111, , In Reader,0.752418981, , Out Reader, 00:00, 00:00, 00:00, 09:15, 73:45:00
GenericSiteA,Generic Employee 10,42331,0.376354167, , In Reader,0.753946759, , Out Reader, 00:00, 00:00, 00:00, 09:00, 82:45:00
GenericSiteA,Generic Employee 10,42332,0.445358796, , In Reader,0.837361111, , Out Reader, 00:00, 00:00, 00:00, 09:15, 92:00:00
GenericSiteA,Generic Employee 10,42333,0.317488426, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 11,42301,0.451712963, , In Reader,0.843726852, , Out Reader, 00:00, 00:00, 00:00, 09:00, 09:00
GenericSiteA,Generic Employee 11,42302,0.498518519, , In Reader,0.880347222, , Out Reader, 00:00, 00:00, 00:00, 09:00, 18:00
GenericSiteA,Generic Employee 11,42303,0.495266204, , In Reader,0.880625, , Out Reader, 00:00, 00:00, 00:00, 09:00, 27:00:00
GenericSiteA,Generic Employee 11,42305, , No Punch, ,0.494386574, , Out Reader, 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 11,42305,0.494479167, , In Reader,0.879293981, , Out Reader, 00:00, 00:00, 00:00, 09:00, 36:00:00
GenericSiteA,Generic Employee 11,42306,0.491712963, , In Reader,0.879606481, , Out Reader, 00:00, 00:00, 00:00, 09:15, 45:15:00
GenericSiteA,Generic Employee 11,42308,0.356863426, , In Reader,0.750428241, , Out Reader, 00:00, 00:00, 00:00, 09:30, 54:45:00
GenericSiteA,Generic Employee 11,42309,0.36244213, , In Reader, , No Punch, , 00:00, 00:00, 00:00, 00:00, Error
GenericSiteA,Generic Employee 11,42310,0.363912037, , In Reader,0.710636574, , Out Reader, 00:00, 00:00, 00:00, 08:15, 63:00:00
